,Rank,team,nrfi_2023,last_3,last_1,home,away,nrfi_2022,date,2024,2025,rolling_last_3_avg,nrfi_hit
265,26,Sacramento,0.7406999999999999,1.0,1.0,0.8293,0.7907,,2024-06-29,0.8095,,0.8889,1
296,27,Sacramento,0.7406999999999999,1.0,1.0,0.8085,0.8,,2024-07-14,0.8040999999999999,,0.8889,1
323,24,Sacramento,0.7406999999999999,0.6667000000000001,1.0,0.7736,0.7818,,2024-07-29,0.7778,,0.8889,0
354,25,Sacramento,0.7406999999999999,0.6667000000000001,0.0,0.7626999999999999,0.7833,,2024-08-13,0.7731,,0.7778,1
381,22,Sacramento,0.7406999999999999,0.6667000000000001,1.0,0.7353000000000001,0.7813,,2024-08-28,0.7576,,0.6667000000000001,1
407,18,Sacramento,0.7406999999999999,0.6667000000000001,1.0,0.7333,0.7465,,2024-09-12,0.7397,,0.6667000000000001,1
439,18,Sacramento,0.7406999999999999,0.6667000000000001,1.0,0.7284,0.7564,,2024-09-27,0.7421,,0.6667000000000001,1
471,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2024-10-12,0.7469,,0.7778,1
501,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2024-10-27,0.7469,,0.8889,1
531,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2024-11-11,0.7469,,1.0,1
561,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2024-11-26,0.7469,,1.0,1
591,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2024-12-11,0.7469,,1.0,1
621,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2024-12-26,0.7469,,1.0,1
651,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2025-01-10,0.7469,,1.0,1
681,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2025-01-25,0.7469,,1.0,1
711,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2025-02-09,0.7469,,1.0,1
741,22,Sacramento,0.7406999999999999,1.0,1.0,0.7284,0.7654000000000001,,2025-02-24,0.7469,,1.0,1
804,3,Sacramento,,,,,,,2025-03-26,0.7469,,1.0,1
825,14,Sacramento,,0.6667000000000001,1.0,0.6667000000000001,0.7143,,2025-04-10,0.7469,0.6923,0.83335,1
3823,14,San Diego,0.7121,1.0,1.0,0.5313,0.8824,0.7284,2021-03-01,,,1.0,1
3853,14,San Diego,0.7121,1.0,1.0,0.5313,0.8824,0.7284,2021-03-16,,,1.0,1
3883,14,San Diego,0.7121,1.0,1.0,0.5313,0.8824,0.7284,2021-03-31,,,1.0,1
3918,19,San Diego,0.7692,0.3333,1.0,0.8571,0.6667000000000001,0.7121,2021-04-15,,,0.7777666666666666,1
3950,20,San Diego,0.7692,1.0,1.0,0.8462000000000001,0.6923,0.7121,2021-04-30,,,0.7777666666666666,0
3976,15,San Diego,0.7436,0.6667000000000001,0.0,0.7,0.7895,0.7121,2021-05-15,,,0.6666666666666666,1
4009,20,San Diego,0.7358,1.0,1.0,0.6786,0.8,0.7121,2021-05-30,,,0.8889,0
4041,22,San Diego,0.7463,0.6667000000000001,0.0,0.6857,0.8125,0.7121,2021-06-14,,,0.7778,0
4066,17,San Diego,0.7,0.3333,0.0,0.6222,0.8,0.7121,2021-06-29,,,0.6666666666666666,1
4097,18,San Diego,0.7097,1.0,1.0,0.6731,0.7561,0.7121,2021-07-14,,,0.6666666666666666,1
4124,15,San Diego,0.6951999999999999,1.0,1.0,0.6851999999999999,0.7059000000000001,0.7121,2021-07-29,,,0.7777666666666666,0
4147,8,San Diego,0.6695,0.3333,0.0,0.6563,0.6851999999999999,0.7121,2021-08-13,,,0.7777666666666666,1
4184,15,San Diego,0.6947,1.0,1.0,0.6714,0.7212999999999999,0.7121,2021-08-28,,,0.7777666666666666,1
4219,18,San Diego,0.7042,1.0,1.0,0.68,0.7313,0.7121,2021-09-12,,,0.7777666666666666,1
4245,16,San Diego,0.7051000000000001,0.6667000000000001,1.0,0.6667000000000001,0.7467,0.7121,2021-09-27,,,0.8889,1
4280,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2021-10-12,,,0.8889,1
4310,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2021-10-27,,,0.8889,1
4339,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2021-11-11,,,1.0,1
4369,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2021-11-26,,,1.0,1
4400,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2021-12-11,,,1.0,1
4429,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2021-12-26,,,1.0,1
4459,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2022-01-10,,,1.0,1
4489,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2022-01-25,,,1.0,1
4519,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2022-02-09,,,1.0,1
4549,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2022-02-24,,,1.0,1
889,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2022-03-01,,,1.0,1
2509,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2022-03-16,,,1.0,1
2539,20,San Diego,0.716,1.0,1.0,0.6667000000000001,0.7654000000000001,0.7121,2022-03-31,,,1.0,0
2568,18,San Diego,0.75,0.3333,0.0,0.0,0.8571,0.716,2022-04-15,,,0.7777666666666666,1
2600,21,San Diego,0.7619,0.6667000000000001,1.0,0.7,0.8181999999999999,0.716,2022-04-30,,,0.6666666666666666,1
2620,10,San Diego,0.6765000000000001,0.6667000000000001,1.0,0.5882000000000001,0.7646999999999999,0.716,2022-05-15,,,0.5555666666666667,1
2656,17,San Diego,0.7234,1.0,1.0,0.6522,0.7917000000000001,0.716,2022-05-30,,,0.7778,1
2689,20,San Diego,0.7258,1.0,1.0,0.6667000000000001,0.7813,0.716,2022-06-14,,,0.8889,1
2716,17,San Diego,0.7237,0.6667000000000001,1.0,0.6486,0.7948999999999999,0.716,2022-06-29,,,0.8889,0
2747,18,San Diego,0.7222,0.3333,0.0,0.6744,0.7659999999999999,0.716,2022-07-14,,,0.6666666666666666,1
2781,22,San Diego,0.75,1.0,1.0,0.6957,0.7963,0.716,2022-07-29,,,0.6666666666666666,1
2810,21,San Diego,0.7478,1.0,1.0,0.6842,0.8103,0.716,2022-08-13,,,0.7777666666666666,1
2843,24,San Diego,0.7578,0.6667000000000001,1.0,0.7143,0.8,0.716,2022-08-28,,,0.8889,1
2874,25,San Diego,0.7659999999999999,1.0,1.0,0.7391,0.7917000000000001,0.716,2022-09-12,,,0.8889,0
2902,23,San Diego,0.7515999999999999,0.6667000000000001,0.0,0.7222,0.7778,0.716,2022-09-27,,,0.7778,1
2931,22,San Diego,0.741,1.0,1.0,0.7037,0.7765000000000001,0.716,2022-10-12,,,0.8889,1
2959,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2022-10-27,,,0.7778,1
2989,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2022-11-11,,,0.7778,1
3019,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2022-11-26,,,0.6667000000000001,1
3049,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2022-12-11,,,0.6667000000000001,1
3079,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2022-12-26,,,0.6667000000000001,1
3109,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2023-01-10,,,0.6667000000000001,1
3139,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2023-01-25,,,0.6667000000000001,1
3169,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2023-02-09,,,0.6667000000000001,1
3199,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2023-02-24,,,0.6667000000000001,1
3229,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2023-03-11,,,0.6667000000000001,1
3259,20,San Diego,0.7356,0.6667000000000001,1.0,0.7059000000000001,0.764,0.716,2023-03-26,,,0.6667000000000001,1
3279,10,San Diego,0.6,0.6667000000000001,1.0,0.5,0.75,0.7356,2023-04-10,,,0.6667000000000001,0
3310,10,San Diego,0.625,0.3333,0.0,0.6154,0.6364,0.7356,2023-04-25,,,0.5555666666666667,1
3343,11,San Diego,0.6667000000000001,0.6667000000000001,1.0,0.6315999999999999,0.7059000000000001,0.7356,2023-05-10,,,0.5555666666666667,1
3369,8,San Diego,0.6531,0.3333,1.0,0.64,0.6667000000000001,0.7356,2023-05-25,,,0.4444333333333333,1
3407,18,San Diego,0.7097,1.0,1.0,0.7097,0.7097,0.7356,2023-06-09,,,0.6666666666666666,0
3426,6,San Diego,0.6579,0.3333,0.0,0.6579,0.6579,0.7356,2023-06-24,,,0.5555333333333333,1
3457,8,San Diego,0.6742,0.3333,1.0,0.6444,0.7045,0.7356,2023-07-09,,,0.5555333333333333,1
3486,7,San Diego,0.66,0.6667000000000001,1.0,0.6304,0.6851999999999999,0.7356,2023-07-24,,,0.4444333333333333,1
3519,10,San Diego,0.6726000000000001,1.0,1.0,0.6607,0.6842,0.7356,2023-08-08,,,0.6666666666666666,1
3546,7,San Diego,0.6693000000000001,0.6667000000000001,1.0,0.6615000000000001,0.6774,0.7356,2023-08-23,,,0.7778,1
3573,4,San Diego,0.6454000000000001,0.6667000000000001,1.0,0.6301,0.6618,0.7356,2023-09-07,,,0.7778,0
3603,4,San Diego,0.6405,0.6667000000000001,0.0,0.6315999999999999,0.6494,0.7356,2023-09-22,,,0.6667000000000001,1
3633,4,San Diego,0.6296,0.6667000000000001,1.0,0.6203,0.6386,0.7356,2023-10-07,,,0.6667000000000001,1
3663,4,San Diego,0.6296,0.6667000000000001,1.0,0.6203,0.6386,0.7356,2023-10-22,,,0.6667000000000001,1
3693,4,San Diego,0.6296,0.6667000000000001,1.0,0.6203,0.6386,0.7356,2023-11-06,,,0.6667000000000001,1
3723,4,San Diego,0.6296,0.6667000000000001,1.0,0.6203,0.6386,0.7356,2023-11-21,,,0.6667000000000001,1
3753,4,San Diego,0.6296,0.6667000000000001,1.0,0.6203,0.6386,0.7356,2023-12-06,,,0.6667000000000001,1
3783,4,San Diego,0.6296,0.6667000000000001,1.0,0.6203,0.6386,0.7356,2023-12-21,,,0.6667000000000001,1
3,4,San Diego,0.6296,0.6667000000000001,1.0,0.6203,0.6386,0.7356,2024-03-01,,,0.6667000000000001,1
33,4,San Diego,0.6296,0.6667000000000001,1.0,0.6203,0.6386,0.7356,2024-03-16,,,0.6667000000000001,1
76,17,San Diego,0.6296,1.0,1.0,1.0,0.5,,2024-03-31,0.8,,0.7778,1
94,5,San Diego,0.6296,0.6667000000000001,1.0,0.8,0.375,,2024-04-15,0.6111,,0.7778,0
126,7,San Diego,0.6296,0.6667000000000001,0.0,0.7646999999999999,0.4667,,2024-04-30,0.625,,0.7778,1
159,8,San Diego,0.6296,0.6667000000000001,1.0,0.7917000000000001,0.5238,,2024-05-15,0.6667000000000001,,0.6667000000000001,1
185,6,San Diego,0.6296,0.6667000000000001,1.0,0.8065000000000001,0.5357,,2024-05-30,0.6779999999999999,,0.6667000000000001,1
216,7,San Diego,0.6296,1.0,1.0,0.7895,0.5588000000000001,,2024-06-14,0.6806,,0.7778,1
247,8,San Diego,0.6296,0.6667000000000001,1.0,0.7778,0.6098,,2024-06-29,0.6977,,0.7778,1
281,12,San Diego,0.6296,1.0,1.0,0.7692,0.6522,,2024-07-14,0.7143,,0.8889,1
312,13,San Diego,0.6296,1.0,1.0,0.7547,0.6909000000000001,,2024-07-29,0.7222,,0.8889,1
347,18,San Diego,0.6296,0.6667000000000001,1.0,0.7797,0.6884999999999999,,2024-08-13,0.7333,,0.8889,1
374,15,San Diego,0.6296,0.6667000000000001,1.0,0.75,0.6970000000000001,,2024-08-28,0.7239,,0.7778,1
397,8,San Diego,0.6296,1.0,1.0,0.7297,0.6849,,2024-09-12,0.7075,,0.7778,1
428,8,San Diego,0.6296,1.0,1.0,0.7375,0.6835,,2024-09-27,0.7106999999999999,,0.8889,1
456,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2024-10-12,0.7041,,1.0,1
486,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2024-10-27,0.7041,,1.0,1
516,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2024-11-11,0.7041,,1.0,1
546,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2024-11-26,0.7041,,1.0,1
576,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2024-12-11,0.7041,,1.0,1
606,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2024-12-26,0.7041,,1.0,1
636,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2025-01-10,0.7041,,1.0,1
666,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2025-01-25,0.7041,,1.0,1
696,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2025-02-09,0.7041,,1.0,1
726,7,San Diego,0.6296,1.0,1.0,0.7381,0.6706,,2025-02-24,0.7041,,1.0,1
800,3,San Diego,,,,,,,2025-03-26,0.7041,,1.0,1
812,2,San Diego,,0.3333,1.0,0.5714,0.5,,2025-04-10,0.7041,0.5385,0.66665,1
3814,5,Seattle,0.65,0.6667000000000001,0.0,0.5832999999999999,0.6944,0.7345999999999999,2021-03-01,,,0.6667000000000001,0
3845,5,Seattle,0.65,0.6667000000000001,0.0,0.5832999999999999,0.6944,0.7345999999999999,2021-03-16,,,0.6667000000000001,0
3875,5,Seattle,0.65,0.6667000000000001,0.0,0.5832999999999999,0.6944,0.7345999999999999,2021-03-31,,,0.6667000000000001,1
3928,29,Seattle,0.9091,0.6667000000000001,1.0,1.0,0.8,0.65,2021-04-15,,,0.6667000000000001,1
3949,20,Seattle,0.7692,1.0,1.0,0.8181999999999999,0.7333,0.65,2021-04-30,,,0.7778,0
3975,15,Seattle,0.7436,0.6667000000000001,0.0,0.7895,0.7,0.65,2021-05-15,,,0.7778,1
4002,12,Seattle,0.6981,1.0,1.0,0.7406999999999999,0.6537999999999999,0.65,2021-05-30,,,0.8889,1
4029,10,Seattle,0.6866,0.6667000000000001,1.0,0.7419,0.6389,0.65,2021-06-14,,,0.7778,1
4068,19,Seattle,0.7089,1.0,1.0,0.75,0.6667000000000001,0.65,2021-06-29,,,0.8889,0
4096,17,Seattle,0.7033,0.6667000000000001,0.0,0.7347,0.6667000000000001,0.65,2021-07-14,,,0.7778,1
4127,18,Seattle,0.6990000000000001,0.6667000000000001,1.0,0.7321,0.6596,0.65,2021-07-29,,,0.7778,1
4161,22,Seattle,0.7155,1.0,1.0,0.7458,0.6842,0.65,2021-08-13,,,0.7778,0
4186,17,Seattle,0.6977,0.3333,0.0,0.7031000000000001,0.6923,0.65,2021-08-28,,,0.6666666666666666,0
4211,12,Seattle,0.6831,0.0,0.0,0.6901,0.6761,0.65,2021-09-12,,,0.4444333333333333,1
4243,14,Seattle,0.6923,0.6667000000000001,1.0,0.6933,0.6914,0.65,2021-09-27,,,0.3333333333333333,1
4276,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2021-10-12,,,0.5555666666666667,1
4306,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2021-10-27,,,0.8889,1
4335,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2021-11-11,,,1.0,1
4365,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2021-11-26,,,1.0,1
4396,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2021-12-11,,,1.0,1
4425,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2021-12-26,,,1.0,1
4455,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2022-01-10,,,1.0,1
4485,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2022-01-25,,,1.0,1
4515,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2022-02-09,,,1.0,1
4545,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2022-02-24,,,1.0,1
885,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2022-03-01,,,1.0,1
2505,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2022-03-16,,,1.0,1
2535,16,Seattle,0.7037,1.0,1.0,0.716,0.6914,0.65,2022-03-31,,,1.0,1
2563,14,Seattle,0.7143,0.6667000000000001,1.0,,0.7143,0.7037,2022-04-15,,,0.8889,1
2582,3,Seattle,0.55,0.6667000000000001,1.0,0.3333,0.7273000000000001,0.7037,2022-04-30,,,0.7778,1
2619,10,Seattle,0.6765000000000001,1.0,1.0,0.5,0.8332999999999999,0.7037,2022-05-15,,,0.7778,1
2649,10,Seattle,0.6875,0.3333,1.0,0.5455,0.8077,0.7037,2022-05-30,,,0.6666666666666666,1
2684,14,Seattle,0.7049,0.6667000000000001,1.0,0.5769,0.8,0.7037,2022-06-14,,,0.6666666666666666,1
2713,14,Seattle,0.7105,1.0,1.0,0.6570999999999999,0.7561,0.7037,2022-06-29,,,0.6666666666666666,1
2741,12,Seattle,0.6966,0.6667000000000001,1.0,0.6591,0.7333,0.7037,2022-07-14,,,0.7778,1
2775,15,Seattle,0.72,0.6667000000000001,1.0,0.68,0.76,0.7037,2022-07-29,,,0.7778,1
2801,12,Seattle,0.7105,1.0,1.0,0.6842,0.7368000000000001,0.7037,2022-08-13,,,0.7778,1
2830,11,Seattle,0.7008,0.6667000000000001,1.0,0.6934999999999999,0.7077,0.7037,2022-08-28,,,0.7778,0
2859,10,Seattle,0.6857,0.6667000000000001,0.0,0.7101000000000001,0.662,0.7037,2022-09-12,,,0.7778,1
2885,6,Seattle,0.6776000000000001,0.6667000000000001,1.0,0.7042,0.6543000000000001,0.7037,2022-09-27,,,0.6667000000000001,0
2911,2,Seattle,0.6485,0.3333,0.0,0.6543000000000001,0.6429,0.7037,2022-10-12,,,0.5555666666666667,1
2942,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2022-10-27,,,0.5555666666666667,1
2972,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2022-11-11,,,0.5555666666666667,1
3002,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2022-11-26,,,0.6667000000000001,1
3032,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2022-12-11,,,0.6667000000000001,1
3062,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2022-12-26,,,0.6667000000000001,1
3092,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2023-01-10,,,0.6667000000000001,1
3122,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2023-01-25,,,0.6667000000000001,1
3152,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2023-02-09,,,0.6667000000000001,1
3182,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2023-02-24,,,0.6667000000000001,1
3212,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2023-03-11,,,0.6667000000000001,1
3242,3,Seattle,0.6527,0.6667000000000001,1.0,0.6585,0.6470999999999999,0.7037,2023-03-26,,,0.6667000000000001,0
3270,1,Seattle,0.3,0.3333,0.0,0.2857,0.3333,0.6527,2023-04-10,,,0.5555666666666667,1
3312,12,Seattle,0.6364,1.0,1.0,0.6875,0.5,0.6527,2023-04-25,,,0.6666666666666666,1
3351,20,Seattle,0.7222,0.6667000000000001,1.0,0.7143,0.7333,0.6527,2023-05-10,,,0.6666666666666666,1
3384,25,Seattle,0.7347,0.6667000000000001,1.0,0.68,0.7917000000000001,0.6527,2023-05-25,,,0.7778,1
3404,15,Seattle,0.7049,1.0,1.0,0.625,0.7931,0.6527,2023-06-09,,,0.7778,1
3433,14,Seattle,0.7027,0.6667000000000001,1.0,0.6315999999999999,0.7778,0.6527,2023-06-24,,,0.7778,1
3467,18,Seattle,0.7159,1.0,1.0,0.6364,0.7955,0.6527,2023-07-09,,,0.8889,1
3499,20,Seattle,0.7172,1.0,1.0,0.6481,0.8,0.6527,2023-07-24,,,0.8889,0
3522,13,Seattle,0.6964,0.3333,0.0,0.6491,0.7454999999999999,0.6527,2023-08-08,,,0.7777666666666666,1
3550,11,Seattle,0.6905,0.3333,1.0,0.6613,0.7188,0.6527,2023-08-23,,,0.5555333333333333,1
3581,11,Seattle,0.6978,0.6667000000000001,1.0,0.6618,0.7323999999999999,0.6527,2023-09-07,,,0.4444333333333333,1
3612,12,Seattle,0.7039,1.0,1.0,0.6622,0.7436,0.6527,2023-09-22,,,0.6666666666666666,1
3645,16,Seattle,0.716,1.0,1.0,0.679,0.7531,0.6527,2023-10-07,,,0.8889,1
3675,16,Seattle,0.716,1.0,1.0,0.679,0.7531,0.6527,2023-10-22,,,1.0,1
3705,16,Seattle,0.716,1.0,1.0,0.679,0.7531,0.6527,2023-11-06,,,1.0,1
3735,16,Seattle,0.716,1.0,1.0,0.679,0.7531,0.6527,2023-11-21,,,1.0,1
3765,16,Seattle,0.716,1.0,1.0,0.679,0.7531,0.6527,2023-12-06,,,1.0,1
3795,16,Seattle,0.716,1.0,1.0,0.679,0.7531,0.6527,2023-12-21,,,1.0,1
15,16,Seattle,0.716,1.0,1.0,0.679,0.7531,0.6527,2024-03-01,,,1.0,1
45,16,Seattle,0.716,1.0,1.0,0.679,0.7531,0.6527,2024-03-16,,,1.0,0
75,13,Seattle,0.716,0.6667000000000001,0.0,0.6667000000000001,,,2024-03-31,0.6667000000000001,,0.8889,1
115,26,Seattle,0.716,1.0,1.0,0.9,0.8332999999999999,,2024-04-15,0.875,,0.8889,1
136,16,Seattle,0.716,0.6667000000000001,1.0,0.7646999999999999,0.6667000000000001,,2024-04-30,0.7241,,0.7778,1
171,22,Seattle,0.716,0.6667000000000001,1.0,0.7917000000000001,0.7895,,2024-05-15,0.7907,,0.7778,1
200,21,Seattle,0.716,0.3333,1.0,0.75,0.7931,,2024-05-30,0.7719,,0.5555666666666667,1
229,20,Seattle,0.716,1.0,1.0,0.7778,0.7429000000000001,,2024-06-14,0.7606,,0.6666666666666666,1
257,18,Seattle,0.716,1.0,1.0,0.75,0.7273000000000001,,2024-06-29,0.7381,,0.7777666666666666,0
285,16,Seattle,0.716,0.0,0.0,0.7917000000000001,0.6735,,2024-07-14,0.732,,0.6666666666666666,0
314,15,Seattle,0.716,0.3333,0.0,0.7963,0.6604000000000001,,2024-07-29,0.7290000000000001,,0.4444333333333333,1
344,15,Seattle,0.716,0.6667000000000001,1.0,0.7937000000000001,0.6607,,2024-08-13,0.7311,,0.3333333333333333,1
376,17,Seattle,0.716,0.6667000000000001,1.0,0.7940999999999999,0.6615000000000001,,2024-08-28,0.7293000000000001,,0.5555666666666667,1
400,10,Seattle,0.716,0.3333,1.0,0.7887000000000001,0.64,,2024-09-12,0.7123,,0.5555666666666667,1
430,10,Seattle,0.716,1.0,1.0,0.7820999999999999,0.6543000000000001,,2024-09-27,0.7170000000000001,,0.6666666666666666,1
461,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2024-10-12,0.7222,,0.7777666666666666,1
491,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2024-10-27,0.7222,,1.0,1
521,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2024-11-11,0.7222,,1.0,1
551,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2024-11-26,0.7222,,1.0,1
581,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2024-12-11,0.7222,,1.0,1
611,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2024-12-26,0.7222,,1.0,1
641,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2025-01-10,0.7222,,1.0,1
671,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2025-01-25,0.7222,,1.0,1
701,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2025-02-09,0.7222,,1.0,1
731,12,Seattle,0.716,1.0,1.0,0.7901,0.6543000000000001,,2025-02-24,0.7222,,1.0,1
798,3,Seattle,,,,,,,2025-03-26,0.7222,,1.0,1
839,29,Seattle,,1.0,1.0,1.0,0.3333,,2025-04-10,0.7222,0.8462000000000001,1.0,0
3836,27,St. Louis,0.7868999999999999,0.3333,1.0,0.88,0.7222,0.731,2021-03-01,,,0.3333,1
3866,27,St. Louis,0.7868999999999999,0.3333,1.0,0.88,0.7222,0.731,2021-03-16,,,0.3333,1
3896,27,St. Louis,0.7868999999999999,0.3333,1.0,0.88,0.7222,0.731,2021-03-31,,,0.3333,1
3916,15,St. Louis,0.75,0.6667000000000001,1.0,0.8332999999999999,0.6667000000000001,0.7868999999999999,2021-04-15,,,0.4444333333333334,1
3946,17,St. Louis,0.76,0.6667000000000001,1.0,0.6923,0.8332999999999999,0.7868999999999999,2021-04-30,,,0.5555666666666667,1
3966,7,St. Louis,0.6923,0.6667000000000001,1.0,0.65,0.7368000000000001,0.7868999999999999,2021-05-15,,,0.6667000000000001,0
3995,4,St. Louis,0.6731,0.3333,0.0,0.64,0.7037,0.7868999999999999,2021-05-30,,,0.5555666666666667,1
4021,2,St. Louis,0.6462,1.0,1.0,0.6129,0.6765000000000001,0.7868999999999999,2021-06-14,,,0.6666666666666666,1
4054,5,St. Louis,0.6709,0.6667000000000001,1.0,0.6667000000000001,0.675,0.7868999999999999,2021-06-29,,,0.6666666666666666,0
4087,8,St. Louis,0.6778,0.3333,0.0,0.6829000000000001,0.6735,0.7868999999999999,2021-07-14,,,0.6666666666666666,0
4119,10,St. Louis,0.6765000000000001,0.3333,0.0,0.7082999999999999,0.6481,0.7868999999999999,2021-07-29,,,0.4444333333333333,0
4143,3,St. Louis,0.6579,0.3333,0.0,0.6842,0.6315999999999999,0.7868999999999999,2021-08-13,,,0.3333,1
4170,1,St. Louis,0.6456999999999999,0.3333,1.0,0.6615000000000001,0.629,0.7868999999999999,2021-08-28,,,0.3333,1
4200,1,St. Louis,0.6383,1.0,1.0,0.662,0.6143,0.7868999999999999,2021-09-12,,,0.5555333333333333,1
4230,1,St. Louis,0.6218,0.6667000000000001,1.0,0.64,0.6049,0.7868999999999999,2021-09-27,,,0.6666666666666666,0
4260,1,St. Louis,0.6135,0.0,0.0,0.6296,0.5976,0.7868999999999999,2021-10-12,,,0.5555666666666667,0
4290,1,St. Louis,0.6135,0.0,0.0,0.6296,0.5976,0.7868999999999999,2021-10-27,,,0.2222333333333334,0
4320,1,St. Louis,0.6135,0.0,0.0,0.6296,0.5976,0.7868999999999999,2021-11-11,,,0.0,0
4350,1,St. Louis,0.6135,0.0,0.0,0.6296,0.5976,0.7868999999999999,2021-11-26,,,0.0,0
4380,1,St. Louis,0.6135,0.0,0.0,0.6296,0.5976,0.7868999999999999,2021-12-11,,,0.0,0
